NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0708        Entries & Exits," 0708 Interchanges"
3897,6304,10670,26629,43603,11569,10680,26629,48878,92481,
5229,353685,593471,1222735,2169891,349659,572317,1222735,2144711,4314602,563614
4271,5335,6495,2757,14587,4539,6488,2757,13784,28371,
4432,429,80,24,533,510,78,24,612,1145,
3882,9434,18256,9377,37067,13560,18301,9377,41238,78305,
5389,79583,104864,499982,684429,65098,104991,499982,670071,1354500,
5758,15614,60529,11508,87651,13919,59740,11508,85167,172818,
3434,14362,138891,15971,169224,14340,142381,15971,172692,341916,1140
3432,9021,22322,32700,64043,9853,27023,32700,69576,133619,
3558,26964,192767,20812,240542,26335,196777,20812,243923,484465,
6951,666376,428887,797371,1892633,629532,434434,797383,1861349,3753982,166323
5921,46538,46370,61504,154412,50970,47220,61504,159694,314106,
2283,34764,62565,3431,100760,39404,62585,3431,105420,206180,
2969,8880,4613,4461,17954,6729,5486,4461,16676,34630,
3887,107867,145348,81057,334272,110871,145143,81057,337071,671343,
3886,14540,35059,10585,60184,33578,35075,10585,79238,139422,
3888,4391,5577,3493,13461,4737,5579,3493,13809,27270,
3889,76201,117862,70411,264474,48335,117792,70411,236538,501012,
3891,12945,18186,48925,80056,11830,18239,48925,78994,159050,
7225,9506,9404,2461,21371,9210,9371,2461,21042,42413,
1393,70530,92416,127774,290720,66971,102008,127774,296753,587473,817
4276,4416,5162,829,10407,6496,5158,829,12483,22890,
9562,105750,88796,84024,278570,117952,88772,84024,290748,569318,4381
3348,95695,130508,57643,283845,99057,130737,57643,287436,571281,6164
3540,58192,326154,81068,465414,59669,311033,81068,451770,917184,85405
8837,1009,183,0,1192,994,179,0,1173,2365,
5390,154922,148932,689309,993163,130583,151160,689309,971053,1964216,904375
5230,259687,559453,1075121,1894261,264153,575676,1075121,1914950,3809211,37108
6952,27182,60424,192777,280383,25178,60463,192777,278418,558801,
1783,10738,6284,1543,18565,12083,6367,1543,19993,38558,
5574,390852,721232,1392491,2504575,415490,720194,1392491,2528175,5032750,418313
3155,124706,232535,255523,612764,122048,232066,255523,609637,1222401,308684
2439,715,983,75,1773,823,985,75,1883,3656,
3817,11830,4072,14025,29926,12866,4069,14025,30960,60886,
4357,392,38,165,595,568,56,165,789,1384,
8728,1808,441,0,2249,1880,448,0,2328,4577,
4518,20992,12056,664,33712,20148,11940,664,32752,66464,5102
4433,28072,5994,31806,65872,28655,5897,31806,66358,132230,
5334,24024,37833,92227,154084,27521,36461,92227,156209,310293,5512
9776,123792,83593,114166,321551,127932,83599,114166,325697,647248,
6211,3362,362,194,3918,3618,359,194,4171,8089,
8261,1601,87,349,2036,1751,83,349,2182,4218,
2010,35940,45684,11784,93408,37871,46300,11784,95955,189363,
5826,429,5743,363,6535,456,6457,363,7276,13811,
4504,194052,422262,17879,634193,178582,420288,17879,616749,1250942,
9373,55044,35762,34195,125001,57367,38633,34195,130195,255196,
2364,5334,2160,608,8102,6137,2154,608,8899,17001,
7464,242243,294250,950228,1486721,219807,293970,950228,1464005,2950726,405142
5613,16660,11671,56834,85165,15113,11677,56834,83624,168789,
1524,14793,15966,120443,151201,17663,15941,120443,154046,305247,
8838,988,676,0,1664,937,627,0,1564,3228,9
5391,49884,76789,191328,318001,53182,76967,191327,321476,639477,4
2141,5711,1016,772,7499,6181,1025,772,7978,15477,
5967,6596,7886,2411,16893,7694,8091,2411,18196,35089,10521
2938,27164,51153,23778,102095,21131,54659,23778,99568,201663,
1342,31724,20358,6155,58237,33933,20770,6155,60858,119095,
2440,3275,2434,3507,9216,3546,2434,3507,9487,18703,
5597,694752,1217677,5796862,7709292,700080,1213605,5796890,7710575,15419867,
5676,78749,88922,90933,258604,82463,88911,90933,262307,520911,75598
5392,37284,49583,212756,299622,37963,49619,212756,300337,599959,
5231,24085,62287,121604,207976,24632,65568,121604,211804,419780,
6268,7480,3349,22869,33698,9590,3372,22869,35831,69529,
8584,91813,68021,9963,169797,110467,70129,9963,190559,360356,43848
8591,344639,405420,63053,813112,330518,404265,63053,797835,1610947,62511
2612,25633,39768,16869,82270,19867,43124,16869,79860,162130,
2154,72714,77042,841,150597,76193,77063,841,154097,304694,
2265,70750,60916,682,132348,68368,60921,682,129971,262319,
5394,136629,193511,656846,986987,122914,193460,656846,973221,1960208,
9365,34072,14491,27334,75897,37456,19262,27334,84052,159949,
5041,24256,40519,63097,127872,28431,42054,63097,133582,261454,
1216,103607,186648,4564,294819,101034,186540,4564,292138,586957,17465
2665,27973,14895,14598,57466,29313,15289,14598,59200,116666,
6823,83475,61992,204738,350205,86542,63097,204738,354377,704582,
6953,83740,216808,994547,1295095,77493,215565,994547,1287605,2582700,
7407,11270,4023,27036,42329,14263,4021,27036,45320,87649,
2251,26049,28509,1157,55715,27854,28405,1157,57416,113131,
6858,10404,28607,19432,58443,8183,29054,19432,56669,115112,
5575,308203,334708,658484,1301395,318924,333421,658484,1310829,2612224,
5639,8103,8078,18889,35070,6564,11047,18889,36500,71570,
5395,142266,134709,529731,806706,123169,136569,529731,789469,1596175,
5372,18622,9506,42987,71116,15157,9537,42987,67682,138798,
5576,205429,186596,961746,1353771,203296,187982,961746,1353025,2706796,
7408,8708,14615,95436,118760,10042,14618,95436,120097,238857,
5264,5108,5245,14813,25166,6027,5277,14813,26117,51283,
6824,111814,105101,236360,453275,108774,106010,236360,451144,904419,
5959,55808,87158,25417,168383,53061,90002,25417,168480,336863,
3158,5963,7430,15610,29003,9071,8400,15610,33081,62084,
5505,36669,86151,27926,150746,36879,88895,27926,153700,304446,6505
5316,1062,809,2509,4380,1381,792,2509,4682,9062,
2384,188142,272530,57531,518203,202368,264696,57486,524551,1042754,176398
2390,175240,176288,76087,427615,185941,179633,76132,441706,869321,217229
4600,62409,84156,29268,175833,65365,85556,29268,180189,356022,
8530,56625,131035,32356,220016,54200,132150,32356,218706,438722,
1121,9674,2575,8074,20323,10677,2635,8074,21386,41709,
7079,31736,29866,59885,121487,36666,32001,59885,128552,250039,
5241,7801,7551,9860,25212,9056,7968,9860,26884,52096,
2133,159107,190010,2180,351297,177144,189901,2180,369225,720522,
1455,63254,79961,81782,224997,59698,79563,81782,221043,446040,
1402,503828,883093,833289,2220210,510751,880837,833289,2224877,4445087,549211
1403,8337,10860,29638,48835,8066,12336,29638,50040,98875,
7057,9519,22814,16088,48421,10255,25902,16088,52244,100665,
6095,13774,12448,34606,60828,14604,14164,34606,63374,124202,
3796,4898,3791,3842,12531,5415,3790,3842,13047,25578,
8589,52650,47798,2804,103252,52529,46647,2804,101980,205232,
6859,1946,2168,3157,7271,5027,2237,3157,10421,17692,
8509,12176,9340,6835,28351,13209,9367,6835,29411,57762,
6073,23436,14278,33759,71473,26329,15992,33759,76080,147553,
5128,164563,157454,805340,1127357,146969,157413,805340,1109722,2237079,
1940,76542,146677,240053,463272,79250,150243,240053,469546,932818,145
4690,91773,64479,37473,193725,91598,66012,37473,195083,388808,
4434,23100,19309,1085,43494,25629,19892,1085,46606,90100,
6183,312746,337535,599283,1249564,320074,333319,599283,1252676,2502240,102398
6096,51684,62953,110362,224999,55944,64017,110362,230323,455322,
1347,14954,25007,6934,46895,15210,25068,6934,47212,94107,
1423,56462,144919,268344,469725,58264,146012,268344,472620,942345,
1509,19150,139787,37374,196312,26682,140317,37374,204374,400686,
9673,44575,24424,16121,85120,50746,24433,16121,91300,176420,
1466,43163,58244,100011,201418,45450,58368,100011,203829,405247,
2681,905,625,26,1556,901,628,26,1555,3111,
2266,7283,6413,165,13861,6362,6548,165,13075,26936,
8875,64781,71661,232649,369090,65515,74075,232649,372238,741328,
5684,125323,138651,304824,568798,128620,138097,304824,571541,1140339,
9250,20336,15017,10379,45732,22584,15709,10379,48672,94404,
5411,227438,291344,943094,1461876,221715,297906,945418,1465039,2926915,90260
3174,110731,180988,454153,745872,115376,185590,454153,755119,1500991,
5086,70067,97658,299350,467075,63171,97594,299350,460115,927190,
3188,57517,90306,486644,634467,52381,90989,486644,630013,1264480,603
7474,138212,56727,438633,633572,143208,56822,438633,638664,1272236,9224
1421,55690,117737,735200,908627,47751,118327,735665,901744,1810371,119433
1525,233454,283752,880147,1397354,156363,287876,879682,1323922,2721276,219495
7466,49647,22747,101064,173458,52165,22763,101064,175992,349450,
9564,32501,31111,20920,84532,38504,31106,20920,90530,175062,
2201,97375,119188,1723,218286,82644,119356,1723,203723,422009,
5129,65522,107186,210867,383575,69995,112550,210867,393412,776987,
5438,122148,131358,674105,927611,110728,132734,674105,917566,1845177,22721
3059,25480,31107,29714,86301,29463,31091,29714,90269,176570,150
7329,5317,4152,258,9727,7066,4170,258,11494,21221,
5242,8541,14767,17351,40659,11656,14789,17351,43796,84455,
5293,22469,28697,111771,162937,20611,28713,111771,161095,324032,96
5054,60733,79540,345336,485609,50225,79547,345336,475108,960717,
5278,50483,111865,128702,291050,48871,112366,128702,289939,580989,
5712,47490,89698,34313,171501,49442,89796,34313,173551,345052,131844
7476,134508,142670,236164,513342,133983,142953,236164,513100,1026442,
5151,75729,70472,321917,468118,58797,70374,321917,451088,919206,
5030,3833,9045,16810,29688,4735,8877,16810,30422,60110,
9231,5108,2161,1998,9267,5307,2327,1998,9632,18899,
7226,2411,1523,751,4685,2812,1516,751,5079,9764,1969
9998,123363,97782,91582,312727,131300,97755,91582,320637,633364,29838
5195,16793,23484,69247,109524,16028,23680,69247,108955,218479,
2619,16792,39276,13125,69193,13462,43083,13125,69670,138863,
3388,7411,4043,4211,15665,6889,4431,4211,15531,31196,
3391,93073,271157,103750,467980,87242,276597,103750,467589,935569,2374
7572,3446,3042,253,6741,3377,3048,253,6678,13419,
5577,333458,261699,750257,1345414,340916,260883,750257,1352056,2697470,472126
5965,77293,235310,22215,334818,70667,234334,22215,327216,662034,2824
2772,13011,25366,8534,46911,11874,25387,8534,45795,92706,
2736,18086,10185,2554,30825,21415,10406,2554,34375,65200,
1585,3737,3567,359,7663,3850,3579,359,7788,15451,
9753,47684,34222,30361,112267,52765,34235,30361,117361,229628,3170
5759,9762,14152,2776,26690,9973,14258,2776,27007,53697,
9665,6991,6491,1926,15408,8397,6477,1926,16800,32208,
2161,30381,42997,2224,75602,27525,41349,2224,71098,146700,
8184,25798,9752,28247,63797,26088,9607,28247,63942,127739,
3896,921,1081,816,2818,1191,1085,816,3092,5910,
5527,18887,23547,70422,112856,17904,25970,70422,114296,227152,
1348,13313,19650,10651,43614,15383,19760,10651,45794,89408,
6956,32889,105224,231276,369389,39962,105276,231276,376513,745902,
6846,656,1143,5283,7082,2210,1125,5283,8618,15700,
9777,61461,35022,43274,139757,65494,35016,43274,143784,283541,
2048,57227,37433,14647,109307,58577,38018,14647,111242,220549,
4111,18824,3935,994,23753,19539,3948,994,24481,48234,1241
8130,455,12,-239,228,726,12,-239,499,727,
4539,5281,4452,436,10169,11066,4905,436,16407,26576,
5196,48301,119040,218086,385427,49963,122157,218086,390206,775633,
7187,2567,2199,8147,12913,2722,2282,8147,13151,26064,
7047,30567,36612,89375,156554,31649,37317,89375,158341,314895,
5611,118016,140425,401617,660057,102409,140047,401617,644073,1304130,
6551,3193,5226,810,9229,2904,5240,810,8954,18183,
5396,27023,36967,103166,167156,24294,37148,103166,164608,331764,
5439,11955,14784,32903,59642,11111,14867,32903,58881,118523,
8680,5584,6234,0,11818,4788,3596,0,8384,20202,
6891,162597,200447,707876,1070920,165144,200603,707876,1073623,2144543,244124
7227,5349,6301,2484,14134,5789,6360,2484,14633,28767,
7695,1227,49,1184,2460,1009,54,1184,2247,4707,
2391,60143,51482,20405,132030,68114,51851,20405,140370,272400,
4528,29704,29293,1054,60051,26562,29262,1054,56878,116929,
2363,161447,277890,46170,485506,160140,270432,46093,476665,962171,229100
2406,109081,325040,45963,480083,113742,314990,46039,474772,954855,111182
2098,18300,3489,2458,24247,21515,3448,2458,27421,51668,
3965,2746,2837,980,6563,2419,2835,980,6234,12797,
1457,105622,105533,514980,726135,111176,104349,514980,730504,1456639,445689
9781,37057,24076,44561,105694,41135,24074,44561,109770,215464,
1905,4962,2872,1133,8967,4714,3021,1133,8868,17835,
4568,3503,1954,104,5561,6067,2137,104,8308,13869,
2774,127871,136994,76322,341187,130393,137782,76322,344497,685684,22557
1056,6079,3072,13759,22910,6896,3235,13759,23890,46800,
5578,1105936,1553634,5960141,8619711,1137999,1551378,5960141,8649519,17269230,1216333
5612,22469,28910,133399,184778,22769,29008,133399,185176,369954,
5042,78,93,483,654,90,98,483,671,1325,
5924,369711,672277,822878,1864866,360979,672129,822878,1855986,3720852,53537
5528,33232,39033,83665,155930,31634,41321,83665,156620,312550,
6024,87223,111086,519136,717445,83005,111069,519136,713210,1430655,
1978,34850,103749,13979,152578,32124,103573,13979,149676,302254,
3175,159876,375521,222887,758284,153656,373674,222887,750217,1508501,22878
5672,176545,320651,133706,630902,172575,320205,133706,626486,1257388,43474
5697,63039,73105,85090,221234,61239,74617,85090,220946,442180,
5698,54422,33388,60470,148280,50311,34215,60470,144996,293276,
2269,13069,28577,1557,43203,12945,29067,1557,43569,86772,
9694,53728,36915,45445,136088,54427,36925,45445,136797,272885,
6844,156384,238036,777840,1172260,144861,246162,777840,1168863,2341123,161234
5640,29119,23037,66492,118648,30293,23500,66492,120285,238933,
1011,9764,37717,476,47957,13548,37778,476,51802,99759,
5341,31799,62736,135826,230361,33053,63600,135826,232479,462840,19549
6860,22484,48331,97309,168124,21008,48853,97309,167170,335294,1041
1539,3373,9120,10040,22533,3803,10001,10040,23844,46377,
5685,854553,1143939,1753367,3751859,891251,1113510,1753367,3758128,7509987,1416783
5696,269431,398351,395785,1063567,251184,412729,395785,1059698,2123265,98345
5440,21263,28225,71301,120789,24509,28214,71301,124024,244813,
1218,354403,814762,90720,1259885,352103,807721,90720,1250544,2510429,163959
1364,17178,27105,107487,151770,17571,28357,107487,153415,305185,
6688,25754,32042,7591,65387,32583,32042,7591,72216,137603,
4536,1817,1578,2336,5731,2594,2676,2336,7606,13337,
6954,49096,77787,242555,369438,43119,77686,242555,363359,732797,
7228,16965,30895,8386,56246,17843,31561,8386,57790,114036,
7467,9083,8175,68076,85334,9452,8174,68076,85702,171036,
9639,8837,5820,4053,18710,8466,5819,4053,18338,37048,
6732,3417,1642,1375,6434,3703,1636,1375,6714,13148,
8578,57146,28126,22378,107650,51665,28242,22378,102285,209935,
2835,5559,8169,3272,17000,3796,8759,3272,15827,32827,
5441,23712,27446,132230,183389,20491,27608,132230,180329,363718,
2773,15189,23659,18123,56971,12685,26144,18123,56952,113923,
5960,27543,46523,8845,82911,28062,47551,8845,84458,167369,
5925,19901,9342,18383,47626,20973,9595,18383,48951,96577,
5152,271761,311718,610294,1193773,222423,312965,610294,1145683,2339456,
5153,33487,29464,148592,211543,33932,29825,148592,212349,423892,
4540,1524,886,855,3265,1931,969,855,3755,7020,
4893,213663,240020,176495,630178,204405,241098,176502,622004,1252182,124882
5579,182495,247750,973636,1403881,165629,247386,973637,1386652,2790533,
4891,122203,128038,68725,318966,114235,124051,68719,307005,625971,50760
2040,41283,20464,12926,74673,41587,20545,12926,75058,149731,
6574,76568,82986,36113,195667,74939,83060,36113,194112,389779,14541
3390,29987,24906,14813,69706,28865,25181,14813,68859,138565,
5686,17486,7150,71492,96128,16594,7145,71492,95231,191359,
7326,5029,3167,1006,9202,7215,3130,1006,11351,20553,
5279,220046,592633,410202,1222881,224928,592372,410202,1227502,2450383,95210
6907,1793,2213,6944,10950,2371,2275,6944,11590,22540,
5673,8607,6337,16842,31786,16830,6457,16842,40129,71915,
1350,1328,2676,57,4061,1604,2690,57,4351,8412,
8123,186,93,380,659,158,93,380,631,1290,
4486,4286,3473,534,8293,6940,3969,534,11443,19736,
4487,143458,91537,11767,246762,137116,92068,11767,240951,487713,3974
5031,18146,28393,35849,82388,21415,29215,35849,86479,168867,
7514,12935,26751,7205,46891,17479,26723,7205,51407,98298,
1138,47439,70341,3869,121649,47840,70462,3869,122171,243820,
7383,25067,23380,9072,57519,25952,23440,9072,58464,115983,
4532,5482,6728,2445,14655,5792,7388,2445,15625,30280,
5232,4892,4817,6299,16008,6273,5182,6299,17754,33762,
4537,37914,40502,1370,79786,37873,40679,1370,79922,159708,
7917,27944,21695,4031,53670,32690,22862,4031,59583,113253,0
3380,36705,35735,34157,106597,35189,40715,34157,110061,216658,
3392,54910,63426,39141,157477,53255,66818,39141,159214,316691,
5827,637,2411,511,3559,591,2784,511,3886,7445,
5838,25642,71670,6500,103812,22235,76743,6500,105478,209290,
5856,13961,35144,2372,51477,15640,35211,2372,53223,104700,
5857,925,1703,505,3133,1073,1719,505,3297,6430,
3818,1625,1748,757,4130,1959,1742,757,4458,8588,
9990,24579,18581,12535,55695,27585,18586,12535,58706,114401,
8263,758341,1930339,588384,3277064,728958,1939982,588384,3257324,6534388,757246
1351,1883,1413,440,3736,1699,1397,440,3536,7272,
4026,33370,50512,44614,128496,34788,50497,44614,129899,258395,
3871,8774,15806,10962,35542,10182,15821,10962,36965,72507,
