NLC,Entries_Full,Entries_Reduced,Entries_Season,Entries_Total,Exits_Full,Exits_Reduced,Exits_Season,Exits_Total,1516 Entries & Exits,1516 Interchanges
5698,96922,57292,103928,258142,96922,57292,103928,258142,516284,0
2269,38061,64561,8913,111535,38061,64561,8913,111535,223070,0
9694,66800,89950,75664,232414,66800,89950,75664,232414,464828,0
6844,158677,266001,763827,1188505,158677,266001,763827,1188505,2377010,127090.6333
5640,33906,24934,81274,140114,33906,24934,81274,140114,280228,0
1011,21536,62612,64014,148162,21536,62612,64014,148162,296324,0
5341,39719,76862,120845,237426,39719,76862,120845,237426,474852,29538.5852
6860,21622,71297,98596,191515,21622,71297,98596,191515,383030,2628.1463
1539,4758,7607,9972,22337,4758,7607,9972,22337,44674,0
5685,1076266,1199497,1718853,3994616,1076266,1199497,1718853,3994616,7989232,1709992.2608
5696,330071,456360,423678,1210109,330071,456360,423678,1210109,2420218,181007.7095
5440,24779,42773,83070,150622,24779,42773,83070,150622,301244,0
1218,486209,1217505,669455,2373169,486209,1217505,669455,2373169,4746338,331616.1898
1364,30828,43366,138963,213157,30828,43366,138963,213157,426314,0
6688,46251,36801,29141,112193,46251,36801,29141,112193,224386,0
4536,2015,1834,2607,6456,2015,1834,2607,6456,12912,0
6954,136696,195480,237827,570003,136696,195480,237827,570003,1140006,0
7228,24969,59359,16949,101277,24969,59359,16949,101277,202554,0
7467,80189,127848,280787,488824,80189,127848,280787,488824,977648,0
9639,6488,9660,6976,23124,6488,9660,6976,23124,46248,0
6732,7291,3689,5821,16801,7291,3689,5821,16801,33602,0
8578,73831,39222,54531,167584,73831,39222,54531,167584,335168,0
2835,8782,10770,7376,26928,8782,10770,7376,26928,53856,0
5441,36541,48596,75888,161025,36541,48596,75888,161025,322050,0
2773,27794,30704,57979,116477,27794,30704,57979,116477,232954,0
5960,27898,54781,12384,95063,27898,54781,12384,95063,190126,0
5925,30004,20487,35398,85889,30004,20487,35398,85889,171778,0
5152,407130,618089,822600,1847819,407130,618089,822600,1847819,3695638,0
5153,46348,61028,149765,257141,46348,61028,149765,257141,514282,0
4540,1575,2110,1408,5093,1575,2110,1408,5093,10186,0
4893,325438.642270251,370488.835938198,450583.057113513,1146510.53532196,325438.642270251,370488.835938198,450583.057113513,1146510.53532196,2293021.07064392,202911.1149
5579,296350,330575,594236,1221161,296350,330575,594236,1221161,2442322,0
4891,87776.357729749,99927.1640618023,121529.942886487,309233.464678039,87776.357729749,99927.1640618023,121529.942886487,309233.464678039,618466.929356078,128983.1691
2040,48734,27647,16059,92440,48734,27647,16059,92440,184880,0
6574,131268,57492,43653,232413,131268,57492,43653,232413,464826,22124.9897
3390,56257,70413,22837,149507,56257,70413,22837,149507,299014,0
5686,20858,10888,73260,105006,20858,10888,73260,105006,210012,0
7326,4552,4316,3110,11978,4552,4316,3110,11978,23956,0
5279,225333,666149,397615,1289097,225333,666149,397615,1289097,2578194,92690.7914
6907,1625,3146,7398,12169,1625,3146,7398,12169,24338,0
5673,20128,15466,20315,55909,20128,15466,20315,55909,111818,0
1350,4490,1498,367,6355,4490,1498,367,6355,12710,0
8123,119,95,242,456,119,95,242,456,912,0
4486,27192,8424,974,36590,27192,8424,974,36590,73180,0
4487,147538,100448,20995,268981,147538,100448,20995,268981,537962,9384.3157
5031,18335,34903,41289,94527,18335,34903,41289,94527,189054,0
7514,18734,21207,12845,52786,18734,21207,12845,52786,105572,0
1138,59356,98752,134804,292912,59356,98752,134804,292912,585824,0
7383,22801,47803,19519,90123,22801,47803,19519,90123,180246,0
4532,7060,10435,10027,27522,7060,10435,10027,27522,55044,0
5232,3014,3830,4956,11800,3014,3830,4956,11800,23600,0
4537,54528,69367,90233,214128,54528,69367,90233,214128,428256,0
7917,17019,42177,8486,67682,17019,42177,8486,67682,135364,0
3380,65921,69853,48681,184455,65921,69853,48681,184455,368910,0
3392,64335,93672,55116,213123,64335,93672,55116,213123,426246,0
5827,1072,5838,1315,8225,1072,5838,1315,8225,16450,0
5838,20169,83372,7657,111198,20169,83372,7657,111198,222396,6996.5103
5856,17757,44941,2312,65010,17757,44941,2312,65010,130020,7317.9647
5857,1269,1932,310,3511,1269,1932,310,3511,7022,0
3818,3503,448,737,4688,3503,448,737,4688,9376,0
9990,24451,37226,21762,83439,24451,37226,21762,83439,166878,0
8263,752714,3026891,644721,4424326,752714,3026891,644721,4424326,8848652,1419859.01500001
1351,2142,789,1721,4652,2142,789,1721,4652,9304,0
4026,90889,6130,73317,170336,90889,6130,73317,170336,340672,0
3871,16884,2962,2454,22300,16884,2962,2454,22300,44600,0
