NLC,Entries Full,Entries Reduced,Entries Season,Entries Total,Exits Full,Exits Reduced,Exits Season,Exits Total,0910 Entries & Exits,0910 interchanges
4102,15821,4772,123,20716,15821,4772,123,20716,41432,0
4254,351,341,79,771,351,341,79,771,1542,0
4129,2276,506,58,2840,2276,506,58,2840,5680,0
3863,105034,92527,94828,292389,105034,92527,94828,292389,584778,0
3851,37525,45497,17678,100700,37525,45497,17678,100700,201400,0
4021,55588,83242,90037,228867,55588,83242,90037,228867,457734,0
5072,100376,159820,371650,631846,100375,159816,371632,631823,1263669,27
5378,15549,26248,71160,112957,15550,26252,71179,112981,225938,86
4335,4328,515,0,4843,4328,515,0,4843,9686,0
6634,23249,24365,13588,61202,23249,24365,13588,61202,122404,0
1195,38126,13632,21928,73686,38126,13632,21928,73686,147372,0
2494,2186,2847,902,5935,2186,2847,902,5935,11870,0
3499,8679,42577,15107,66363,8679,42577,15107,66363,132726,0
3992,17649,16264,3115,37028,17649,16264,3115,37028,74056,0
4473,7751,1530,29710,38991,7751,1530,29710,38991,77982,0
2102,33143,148325,13646,195114,33143,148325,13646,195114,390228,6395
3525,9151,53590,9803,72544,9151,53590,9803,72544,145088,0
4463,1035,262,68,1365,1035,262,68,1365,2730,0
5477,3761,6403,12782,22946,3761,6403,12782,22946,45892,0
3944,4649,2128,605,7382,4649,2128,605,7382,14764,0
2433,8285,717,348,9350,8285,717,348,9350,18700,0
3526,16703,219041,24747,260491,16703,219041,24747,260491,520982,200
3528,1172,6518,1139,8829,1172,6518,1139,8829,17658,0
1128,47754,71417,65986,185157,47754,71417,65986,185157,370314,0
4887,6959,16922,5491,29372,6959,16922,5491,29372,58744,0
8805,136646,260709,46938,444293,136646,260709,46938,444293,888586,107332
6133,359134,1090827,515391,1965352,359134,1090827,515391,1965352,3930704,564441
5657,124065,230201,256138,610404,124065,230201,256138,610404,1220808,11475
5123,156444,182277,685425,1024146,156444,182277,685425,1024146,2048292,0
5461,12133,24363,30876,67372,12133,24363,30876,67372,134744,0
5462,264,395,1346,2005,264,395,1346,2005,4010,0
3062,7769,41490,41677,90936,7769,41490,41677,90936,181872,0
3214,25,58,0,83,25,58,0,83,166,0
5757,7886,6935,4342,19163,7886,6935,4342,19163,38326,0
8801,7548,35975,82,43605,7548,35975,82,43605,87210,0
7452,165215,155766,194612,515593,165215,155766,194612,515593,1031186,129968
2752,3529,802,108,4439,3529,802,108,4439,8878,0
8670,3669,1689,0,5358,3669,1689,0,5358,10716,0
5225,6763,10940,30698,48401,6763,10940,30698,48401,96802,0
2308,3460,4796,850,9106,3460,4796,850,9106,18212,0
5332,8983,18449,33311,60743,8983,18449,33311,60743,121486,0
5208,91248,139869,368405,599522,91248,139869,368405,599522,1199044,0
3580,122192,926144,91023,1139359,122192,926144,91023,1139359,2278718,67194
5885,51472,60807,34430,146709,51472,60807,34430,146709,293418,0
5455,54835,219803,147000,421638,54835,219803,147000,421638,843276,0
1078,108,9,21,138,108,9,21,138,276,0
9820,41827,26953,59132,127912,41827,26953,59132,127912,255824,0
9804,18478,16437,10518,45433,18478,16437,10518,45433,90866,0
9821,50019,39890,37295,127204,50019,39890,37295,127204,254408,0
9623,31676,25749,23218,80643,31676,25749,23218,80643,161286,0
9936,83555,132526,109764,325845,83555,132526,109764,325845,651690,0
3422,5101,26650,3268,35019,5101,26650,3268,35019,70038,0
6819,25211,31253,63268,119732,25211,31253,63268,119732,239464,0
2459,561,227,0,788,561,227,0,788,1576,0
4251,1193,1014,0,2207,1193,1014,0,2207,4414,0
8540,964,911,164,2039,964,911,164,2039,4078,0
8548,31592,33625,15287,80504,31592,33625,15287,80504,161008,2103
8541,10059,8287,3324,21670,10059,8287,3324,21670,43340,0
4023,4541,3240,1436,9217,4541,3240,1436,9217,18434,0
3850,34114,44936,34811,113861,34114,44936,34811,113861,227722,0
3744,8932,6942,3752,19626,8932,6942,3752,19626,39252,0
3904,141701,161872,104126,407699,141701,161872,104126,407699,815398,116453
5883,183135,285949,116195,585279,183135,285949,116195,585279,1170558,5888
8254,13197,8445,9869,31511,13197,8445,9869,31511,63022,0
9667,70650,62903,90662,224215,70650,62903,90662,224215,448430,3900
2198,120069,114472,87581,322122,120069,114472,87581,322122,644244,0
4181,56468,140385,28297,225150,56468,140385,28297,225150,450300,0
5928,61546,58299,39059,158904,61546,58299,39059,158904,317808,0
3870,49745,47443,52527,149715,49745,47443,52527,149715,299430,0
4313,25093,8263,3632,36988,25093,8263,3632,36988,73976,0
8860,4267,1395,1931,7593,4267,1395,1931,7593,15186,0
5276,89858,170260,175576,435694,89858,170260,175576,435694,871388,0
5537,269575,595143,275379,1140097,269653,595308,275850,1140811,2280908,24297
5829,27,311,0,338,27,311,0,338,676,0
5540,231230,480717,206327,918274,231153,480552,205856,917561,1835835,178153
9958,17156,11925,17828,46909,17156,11925,17828,46909,93818,0
6022,209564,232304,342761,784629,209564,232304,342761,784629,1569258,0
2671,94590,75056,26274,195920,94590,75056,26274,195920,391840,0
2874,30553,43245,14991,88789,30553,43245,14991,88789,177578,0
1346,1195,1349,1637,4181,1195,1349,1637,4181,8362,0
2337,31645,156847,40323,228815,31645,156847,40323,228815,457630,0
2521,53389,96215,17222,166826,53389,96215,17222,166826,333652,0
2875,8454,9234,3481,21169,8454,9234,3481,21169,42338,0
2753,882683,834627,222893,1940203,882683,834627,222893,1940203,3880406,1024657
5285,42622,59201,59566,161389,42622,59201,59566,161389,322778,0
9366,37297,24790,39061,101148,37297,24790,39061,101148,202296,0
9543,56187,52749,35159,144095,56187,52749,35159,144095,288190,0
9544,194225,20996,50923,266144,194225,20996,50923,266144,532288,0
9808,16289,12869,13849,43007,16289,12869,13849,43007,86014,0
3055,69974,74078,91645,235697,69974,74078,91645,235697,471394,90257
7419,20364,12752,21260,54376,20364,12752,21260,54376,108752,0
7509,23904,40469,16358,80731,23904,40469,16358,80731,161462,0
5468,46627,67033,97311,210971,46627,67033,97311,210971,421942,0
7453,81396,42790,77067,201253,81396,42790,77067,201253,402506,0
5379,206586,351887,730538,1289011,206586,351887,730538,1289011,2578022,748045
5430,41860,56832,175007,273699,41860,56832,175007,273699,547398,0
5603,698369,727091,3028829,4454289,698369,727091,3028829,4454289,8908578,0
4314,9876,9228,16774,35878,9876,9228,16774,35878,71756,0
4185,9455,11368,9716,30539,9455,11368,9716,30539,61078,0
3994,15599,13672,1793,31064,15599,13672,1793,31064,62128,0
9822,81504,65260,71780,218544,81504,65260,71780,218544,437088,0
1419,221982,336965,600834,1159781,221982,336965,600834,1159781,2319562,0
5424,80898,87997,203768,372663,80898,87997,203768,372663,745326,0
5176,26799,24529,23924,75252,26799,24529,23924,75252,150504,0
5596,104295,86833,336203,527331,104295,86833,336203,527331,1054662,0
3531,5,482,0,487,5,482,0,487,974,0
6242,2994,590,238,3822,2994,590,238,3822,7644,0
1546,99854,143006,251380,494240,99854,143006,251380,494240,988480,0
3118,8441,14617,14352,37410,8441,14617,14352,37410,74820,0
3874,86156,58680,84509,229345,86156,58680,84509,229345,458690,68012
2404,9138,9287,5317,23742,9138,9287,5317,23742,47484,0
7454,77176,106132,464774,648082,77176,106132,464774,648082,1296164,0
5177,118577,228187,491555,838319,118577,228187,491555,838319,1676638,0
2296,36290,149766,32089,218145,36290,149766,32089,218145,436290,0
5023,69865,192502,237469,499836,69865,192502,237469,499836,999672,154341
2734,20374,13555,4491,38420,20374,13555,4491,38420,76840,0
8834,3207,1949,0,5156,3207,1949,0,5156,10312,0
6361,716,91,178,985,716,91,178,985,1970,0
1999,12836,2090,954,15880,12836,2090,954,15880,31760,0
5083,14023,11674,51585,77282,14023,11674,51585,77282,154564,0
8519,4602,3197,2143,9942,4602,3197,2143,9942,19884,0
8031,126,0,0,126,126,0,0,126,252,0
6884,116053,187703,134815,438571,116053,187703,134815,438571,877142,0
5569,327727,452057,1118645,1898429,327727,452057,1118645,1898429,3796858,257273
3149,1478499,3240293,2215722,6934514,1478141,3240049,2213554,6931744,13866258,2617998
3160,67691,88343,77321,233355,68050,88587,79489,236126,469481,6011
6967,39516,48395,101822,189733,39516,48395,101822,189733,379466,0
5912,5482,3140,3874,12496,5482,3140,3874,12496,24992,385
7950,114598,48280,23213,186091,114598,48280,23213,186091,372182,0
7974,42224,13378,18093,73695,42224,13378,18093,73695,147390,0
2979,11464,32380,16001,59845,11464,32380,16001,59845,119690,0
2857,22,11,5,38,22,11,5,38,76,0
1208,132505,201310,96354,430169,132505,201310,96354,430169,860338,0
5478,323015,621919,771013,1715947,323015,621919,771013,1715947,3431894,1108326
3247,21169,9051,12993,43213,21169,9051,12993,43213,86426,0
3530,14683,101788,25760,142231,14683,101788,25760,142231,284462,0
5431,17076,19598,91652,128326,17076,19598,91652,128326,256652,0
7316,6639,8956,2052,17647,6639,8956,2052,17647,35294,547
5480,99478,138762,405062,643302,99478,138762,405062,643302,1286604,0
9867,16538,16644,18364,51546,16538,16644,18364,51546,103092,0
6511,72735,82956,31470,187161,72735,82956,31470,187161,374322,55459
3906,6274,4315,4062,14651,6274,4315,4062,14651,29302,0
3876,35102,30693,12894,78689,35102,30693,12894,78689,157378,0
2544,2686,2723,1330,6739,2686,2723,1330,6739,13478,0
2461,87051,170550,34109,291710,87051,170550,34109,291710,583420,0
4027,25892,37199,27919,91010,25892,37199,27919,91010,182020,0
2106,7422,1881,0,9303,7422,1881,0,9303,18606,0
2131,56097,55314,42147,153558,56097,55314,42147,153558,307116,0
5570,831273,939853,1559571,3330697,831273,939853,1559571,3330697,6661394,1016190
687,44780,57780,40335,142895,44780,57780,40335,142895,285790,0
5432,19656,30523,120940,171119,19656,30523,120940,171119,342238,0
1538,1641,2385,7988,12014,1641,2385,7988,12014,24028,0
7510,6166,6917,3373,16456,6166,6917,3373,16456,32912,0
9920,13861,28330,7791,49982,13861,28330,7791,49982,99964,0
2580,20917,5079,1566,27562,20917,5079,1566,27562,55124,0
5226,16387,36307,76952,129646,16387,36307,76952,129646,259292,0
2261,20028,113923,19261,153212,20028,113923,19261,153212,306424,0
2924,93795,270159,136809,500763,93795,270159,136809,500763,1001526,4440
3532,78,707,0,785,78,707,0,785,1570,0
5203,87954,241635,126503,456092,87954,241635,126503,456092,912184,21742
6885,62577,84453,69207,216237,62577,84453,69207,216237,432474,0
2189,166211,202245,107806,476262,166211,202245,107806,476262,952524,0
8671,734,188,0,922,734,188,0,922,1844,0
9921,12421,23628,10066,46115,12421,23628,10066,46115,92230,0
6353,1689,1173,5,2867,1689,1173,5,2867,5734,0
2444,171,134,0,305,171,134,0,305,610,0
6886,552422,846716,1968892,3368030,552422,846716,1968892,3368030,6736060,404621
2833,25430,63433,37543,126406,25430,63433,37543,126406,252812,11579
5943,67287,80221,59058,206566,67287,80221,59058,206566,413132,0
1962,6982,3540,5971,16493,6982,3540,5971,16493,32986,0
2722,10760,1458,1731,13949,10760,1458,1731,13949,27898,1
2873,14096,22301,12493,48890,14096,22301,12493,48890,97780,0
9190,33374,27285,58939,119598,33374,27285,58939,119598,239196,0
6676,97868,89208,136370,323446,97868,89208,136370,323446,646892,382
7297,4249,2002,702,6953,4249,2002,702,6953,13906,0
5658,13219,13385,18236,44840,13219,13385,18236,44840,89680,0
4606,75466,107909,177037,360412,75466,107909,177037,360412,720824,0
8835,1388,668,0,2056,1388,668,0,2056,4112,0
6829,14447,11250,26141,51838,14447,11250,26141,51838,103676,0
6090,136186,174765,245536,556487,136186,174765,245536,556487,1112974,13417
4477,19645,12582,3446,35673,19645,12582,3446,35673,71346,0
2315,3652,4840,564,9056,3652,4840,564,9056,18112,0
1087,140907,323906,226674,691487,140907,323906,226674,691487,1382974,103274
1135,16464,31714,5099,53277,16464,31714,5099,53277,106554,2
1084,9018,13773,3723,26514,9018,13773,3723,26514,53028,35677
2291,75847,178893,12838,267578,75847,178893,12838,267578,535156,5521
2294,35113,20056,12946,68115,35113,20056,12946,68115,136230,0
6327,25625,3741,11053,40419,25625,3741,11053,40419,80838,0
8174,1033,270,0,1303,1033,270,0,1303,2606,0
9787,127644,103005,136703,367352,127644,103005,136703,367352,734704,0
5542,104046,40135,36144,180325,104046,40135,36144,180325,360650,0
5541,71175,31413,12737,115325,71175,31413,12737,115325,230650,173738
5543,55096,6272,39120,100488,55096,6272,39120,100488,200976,0
2977,1869,7312,2265,11446,1869,7312,2265,11446,22892,0
5024,32803,94096,43912,170811,32803,94096,43912,170811,341622,0
6820,40535,30968,93083,164586,40535,30968,93083,164586,329172,0
2798,28977,29513,54344,112834,28977,29513,54344,112834,225668,0
2794,122069,266811,178695,567575,122069,266811,178695,567575,1135150,239229
5380,14875,11027,29900,55802,14875,11027,29900,55802,111604,0
7318,2031,618,411,3060,2031,618,411,3060,6120,0
5663,225111,450850,203239,879200,225111,450850,203239,879200,1758400,180737
8561,109471,111526,80467,301464,109471,111526,80467,301464,602928,0
3587,3083,15747,5959,24789,3083,15747,5959,24789,49578,0
7951,73222,29986,16442,119650,73222,29986,16442,119650,239300,0
9547,66540,72537,53919,192996,66540,72537,53919,192996,385992,0
8033,900,660,538,2098,900,660,538,2098,4196,0
2673,552,21,315,888,552,21,315,888,1776,0
8358,30702,24514,24089,79305,30702,24514,24089,79305,158610,0
1261,33712,18741,12756,65209,33712,18741,12756,65209,130418,0
5433,63347,113393,346928,523668,63347,113393,346928,523668,1047336,0
2249,108966,63496,50643,223105,108966,63496,50643,223105,446210,172406
5646,16426,28243,21660,66329,16426,28243,21660,66329,132658,0
5025,8972,25245,26662,60879,8972,25245,26662,60879,121758,0
5525,94829,8654,24962,128445,94829,8654,24962,128445,256890,0
3584,19,555,0,574,19,555,0,574,1148,0
1149,54834,112719,110856,278409,54834,112719,110856,278409,556818,0
5026,22049,39766,88285,150100,22049,39766,88285,150100,300200,0
6172,50290,72666,89497,212453,50290,72666,89497,212453,424906,0
2388,15703,16855,5176,37734,15703,16855,5176,37734,75468,0
9549,4160,7319,446,11925,4160,7319,446,11925,23850,0
4270,7682,8433,3877,19992,7682,8433,3877,19992,39984,0
4108,2147,1275,0,3422,2147,1275,0,3422,6844,0
3056,9065,3180,12168,24413,9065,3180,12168,24413,48826,0
6806,46994,48829,114287,210110,46994,48829,114287,210110,420220,0
6328,19755,3953,3804,27512,19755,3953,3804,27512,55024,0
7224,16027,33491,1483,51001,16027,33491,1483,51001,102002,0
8185,98421,276493,39383,414297,98421,276493,39383,414297,828594,1781
8672,64,28,0,92,64,28,0,92,184,0
9996,66409,58612,57272,182293,66409,58612,57272,182293,364586,0
6456,41424,105837,14180,161441,41424,105837,14180,161441,322882,2925
3254,11477,2302,7061,20840,11477,2302,7061,20840,41680,0
5333,56769,146616,179503,382888,56769,146616,179503,382888,765776,0
2250,141109,207884,34241,383234,141109,207884,34241,383234,766468,0
7814,23710,22829,12142,58681,23710,22829,12142,58681,117362,0
8178,12729,20793,9724,43246,12729,20793,9724,43246,86492,22130
2003,13044,1555,2295,16894,13044,1555,2295,16894,33788,0
8007,6585,6218,3472,16275,6585,6218,3472,16275,32550,0
3061,23275,14698,31662,69635,23275,14698,31662,69635,139270,0
8201,53250,86935,86178,226363,53250,86935,86178,226363,452726,39765
5434,81089,128735,374429,584253,81089,128735,374429,584253,1168506,11424
2004,21710,396,158881,180987,21710,396,158881,180987,361974,193
5179,5084,13416,14046,32546,5084,13416,14046,32546,65092,0
1105,166355,429623,202993,798971,166355,429623,202993,798971,1597942,0
2107,52112,7736,1012,60860,52112,7736,1012,60860,121720,0
6893,110037,169629,484482,764148,110037,169629,484482,764148,1528296,0
6931,136997,290254,636892,1064143,136997,290464,636811,1064272,2128415,7275
5124,252286,572642,1054567,1879495,252286,572642,1054567,1879495,3758990,336462
3205,15697,747,27808,44252,15697,747,27808,44252,88504,0
3679,29418,18989,28415,76822,29418,18989,28415,76822,153644,16023
5638,11959,10589,24065,46613,11959,10589,24065,46613,93226,0
5529,125184,25374,18748,169306,125184,25374,18748,169306,338612,0
2925,14800,61830,30110,106740,14800,61830,30110,106740,213480,0
5929,11194,12346,35450,58990,11194,12346,35450,58990,117980,0
9823,22765,17753,29786,70304,22765,17753,29786,70304,140608,0
5184,67590,106087,86747,260424,67590,106087,86747,260424,520848,0
6691,1139981,1819046,810002,3769029,1139981,1819046,810002,3769029,7538058,763209
7043,22882,18073,27922,68877,22882,18073,27922,68877,137754,0
6888,297815,332756,782228,1412799,297815,332756,782228,1412799,2825598,1882826
1178,24352,9766,67467,101585,24352,9766,67467,101585,203170,0
5186,5826,13001,6266,25093,5826,13001,6266,25093,50186,0
9587,179093,191560,136795,507448,179093,191560,136795,507448,1014896,0
8448,12989,12863,6611,32463,12989,12863,6611,32463,64926,0
5605,48442,57350,98237,204029,48442,57350,98237,204029,408058,0
7044,10536,13029,15987,39552,10536,13029,15987,39552,79104,0
5835,18238,69481,7931,95650,18238,69481,7931,95650,191300,0
8257,5896,446,4929,11271,5896,446,4929,11271,22542,0
7319,33842,53852,2077,89771,33842,53852,2077,89771,179542,0
9903,97731,85124,128046,310901,97731,85124,128046,310901,621802,0
9552,8291,5280,10870,24441,8291,5280,10870,24441,48882,0
4619,19818,16463,14077,50358,19818,16463,14077,50358,100716,0
7893,14664,5622,1348,21634,14664,5622,1348,21634,43268,0
3150,11073,10466,15763,37302,11073,10466,15763,37302,74604,0
8347,219341,243237,188970,651548,219341,243237,188970,651548,1303096,283681
7073,111,8,352,471,111,8,352,471,942,0
3009,240,656,549,1445,240,656,549,1445,2890,0
1595,9385,21208,1788,32381,9385,21208,1788,32381,64762,0
3206,12586,2073,3220,17879,12586,2073,3220,17879,35758,0
6570,7616,2442,3267,13325,7616,2442,3267,13325,26650,0
4526,35542,50739,96668,182949,35542,50739,96668,182949,365898,0
7455,76759,84852,142094,303705,76759,84852,142094,303705,607410,0
5930,15368,8790,11214,35372,15368,8790,11214,35372,70744,0
5074,2254,6311,9807,18372,2254,6311,9807,18372,36744,0
5277,113380,316234,217908,647522,113380,316234,217908,647522,1295044,0
5084,97058,118203,462572,677833,97058,118203,462572,677833,1355666,1826
2546,69783,26277,4834,100894,69783,26277,4834,100894,201788,20564
9739,25212,25734,23218,74164,25212,25734,23218,74164,148328,0
4387,300431,383745,131061,815237,300431,383745,131061,815237,1630474,163854
5125,217379,275286,948345,1441010,217379,275286,948345,1441010,2882020,0
1902,17179,19437,15945,52561,17179,19437,15945,52561,105122,0
2000,3125,257,1621,5003,3125,257,1621,5003,10006,0
6782,6262,5874,2524,14660,6262,5874,2524,14660,29320,0
6972,44581,60534,144922,250037,44581,60534,144922,250037,500074,0
1968,11742,6116,4705,22563,11742,6116,4705,22563,45126,0
9988,105834,96429,132135,334398,105834,96429,132135,334398,668796,0
5187,196003,350479,470791,1017273,196003,350479,470791,1017273,2034546,439454
6265,40459,114473,24669,179601,40459,114473,24669,179601,359202,0
4217,6040,5433,2346,13819,6040,5433,2346,13819,27638,0
2728,246695,109870,82766,439331,246695,109870,82766,439331,878662,10654
5154,39543,43310,139150,222003,39543,43310,139150,222003,444006,6193
8450,33034,27818,30330,91182,33034,27818,30330,91182,182364,0
9236,5864,3108,2396,11368,5864,3108,2396,11368,22736,0
6362,58027,58437,41983,158447,58027,58437,41983,158447,316894,32910
8179,1673,494,0,2167,1673,494,0,2167,4334,0
3172,542957,1065826,786958,2395741,542957,1065826,786958,2395741,4791482,1248959
4530,8935,12226,18962,40123,8935,12226,18962,40123,80246,0
5494,2436,2649,0,5085,2436,2649,0,5085,10170,0
1114,36994,43734,80628,161356,36994,43734,80628,161356,322712,245925
1150,18085,34822,38026,90933,18085,34822,38026,90933,181866,0
5382,16386,25423,85774,127583,16386,25423,85774,127583,255166,0
2660,11328,44135,11742,67205,11328,44135,11742,67205,134410,0
8036,1270,15,2,1287,1270,15,2,1287,2574,0
5189,28508,33304,30135,91947,28508,33304,30135,91947,183894,0
5185,1925,2140,3950,8015,1925,2140,3950,8015,16030,0
5126,6454,10612,22834,39900,6454,10612,22834,39900,79800,0
4527,132087,237878,374032,743997,132087,237878,374032,743997,1487994,16530
7320,1754,2667,504,4925,1754,2667,504,4925,9850,0
1452,17901,20833,96341,135075,17901,20833,96341,135075,270150,0
7953,539,10,10,559,539,10,10,559,1118,0
5425,64846,61524,171751,298121,64846,61524,171751,298121,596242,0
5410,79196,114256,371782,565234,79196,114256,371782,565234,1130468,0
8355,50341,88709,36547,175597,50341,88709,36547,175597,351194,0
3138,2265,2017,3958,8240,2265,2017,3958,8240,16480,0
9318,81764,38434,117714,237912,81764,38434,117714,237912,475824,0
1451,25504,47045,77336,149885,25504,47045,77336,149885,299770,0
1453,22704,25848,15158,63710,22704,25848,15158,63710,127420,0
5292,9543,9789,42935,62267,9543,9789,42935,62267,124534,0
8142,17204,11034,19874,48112,17204,11034,19874,48112,96224,0
3057,22528,12917,16238,51683,22528,12917,16238,51683,103366,0
7404,17700,24640,70223,112563,17700,24640,70223,112563,225126,0
1949,7424,6530,8689,22643,7424,6530,8689,22643,45286,0
3187,111584,254531,303035,669150,111584,254531,303035,669150,1338300,0
5922,234427,278566,192654,705647,234427,278566,192654,705647,1411294,119477
5932,758059,1354029,686136,2798224,758059,1354029,686136,2798224,5596448,691870
5263,26171,35571,43130,104872,26171,35571,43130,104872,209744,0
6947,30744,36241,88664,155649,30744,36241,88664,155649,311298,0
5339,1461,2806,730,4997,1461,2806,730,4997,9994,0
7456,254728,375064,289656,919448,254728,375064,289687,919479,1838927,42024
7457,198643,254017,401996,854656,198643,254017,402013,854673,1709329,0
7420,212719,390897,1255482,1859098,212719,390897,1255434,1859050,3718148,974
6890,12359,13182,38894,64435,12359,13182,38894,64435,128870,0
2262,387142,867205,220481,1474828,387142,867205,220481,1474828,2949656,26675
5286,35940,85611,48328,169879,35940,85611,48328,169879,339758,0
8527,47158,53291,29010,129459,47158,53291,29010,129459,258918,0
6388,26646,56732,15158,98536,26646,56732,15158,98536,197072,0
8836,2164,992,0,3156,2164,992,0,3156,6312,0
2199,100949,19947,34754,155650,100949,19947,34754,155650,311300,0
1699,4888,121,2533,7542,4888,121,2533,7542,15084,0
7379,162,50,96,308,162,50,96,308,616,0
4535,15546,26143,41052,82741,15546,26143,41052,82741,165482,0
9997,65672,38113,50003,153788,65672,38113,50003,153788,307576,2299
9175,378,52,0,430,378,52,0,430,860,0
2666,5594,2914,1249,9757,5594,2914,1249,9757,19514,0
1562,28474,41141,19120,88735,28474,41141,19120,88735,177470,0
1548,613080,881640,1498596,2993316,613080,881640,1498596,2993316,5986632,109664
3252,689,264,1018,1971,689,264,1018,1971,3942,0
2672,33098,20940,4700,58738,33098,20940,4700,58738,117476,0
3534,19442,139021,39148,197611,19442,139021,39148,197611,395222,0
2002,15906,2188,4899,22993,15906,2188,4899,22993,45986,0
3590,75,498,197,770,75,498,197,770,1540,0
3592,232,2577,704,3513,232,2577,704,3513,7026,0
3536,121,646,28,795,121,646,28,795,1590,0
5914,43840,30773,32339,106952,43840,30773,32339,106952,213904,40281
3537,2690,29086,5848,37624,2690,29086,5848,37624,75248,130517
3586,2299,10337,6493,19129,2299,10337,6493,19129,38258,0
2341,98337,190129,54013,342479,98337,190129,54013,342479,684958,0
2340,37408,52934,24489,114831,37408,52934,24489,114831,229662,29252
5290,12023,11618,36533,60174,12023,11618,36533,60174,120348,0
3538,2259,73288,1704,77251,2259,73288,1704,77251,154502,0
5751,4550,17232,1595,23377,4550,17232,1595,23377,46754,0
6973,24097,41824,188725,254646,24097,41824,188725,254646,509292,0
5059,47448,66375,177910,291733,47448,66375,177910,291733,583466,0
3572,11,457,0,468,11,457,0,468,936,0
5239,80042,159128,87285,326455,80042,159128,87285,326455,652910,138382
5604,145385,180580,426181,752146,145385,180580,426181,752146,1504292,0
6821,35810,29588,56889,122287,35810,29588,56889,122287,244574,0
5073,114704,172048,426794,713546,114704,172048,426794,713546,1427092,0
2248,162740,41111,49293,253144,162740,41111,49293,253144,506288,0
6110,104246,151729,244649,500624,104246,151729,244649,500624,1001248,0
1555,1647237,3948216,3403751,9008429,1647902,3949706,3405380,9012216,18020645,2080620
1268,212227,349831,214788,776846,212227,349831,214788,776846,1553692,179940
5670,407630,471387,479513,1358530,407630,471387,479513,1358530,2717060,308780
6287,4437,366,10,4813,4437,366,10,4813,9626,0
2983,82771,212390,171327,466488,82771,212390,171327,466488,932976,45536
6140,53071,65128,25620,143819,53071,65128,25620,143819,287638,0
6968,18043,25828,89404,133275,18043,25828,89404,133275,266550,0
7458,141201,111792,208628,461621,141201,111792,208628,461621,923242,0
2159,211,29,5,245,211,29,5,245,490,0
6834,1938424,253061,37893,2229378,1938424,253061,37893,2229378,4458756,7359
6833,43327,43442,94833,181602,43327,43442,94833,181602,363204,8482
5228,51084,135025,246896,433005,51084,135025,246896,433005,866010,0
3250,34510,11607,9649,55766,34510,11607,9649,55766,111532,0
8221,30629,25405,16777,72811,30629,25405,16777,72811,145622,0
3413,6159,21154,14220,41533,6159,21154,14220,41533,83066,0
1977,7389,5524,10244,23157,7389,5524,10244,23157,46314,0
1043,26102,39691,35427,101220,26102,39691,35427,101220,202440,0
8469,135103,104887,100326,340316,135103,104887,100326,340316,680632,0
9842,47388,46212,56984,150584,47388,46212,56984,150584,301168,0
6092,576419,779261,690830,2046510,576419,779261,690830,2046510,4093020,182509
9553,22478,20068,13078,55624,22478,20068,13078,55624,111248,0
1386,1666,3077,3008,7751,1666,3077,3008,7751,15502,0
9554,35575,36298,45392,117265,35575,36298,45392,117265,234530,0
9888,315708,589438,172350,1077496,315708,589438,172350,1077496,2154992,186517
2771,312720,853314,300639,1466673,312720,853314,300639,1466673,2933346,554107
7513,10375,11206,8973,30554,10375,11206,8973,30554,61108,0
8451,3807,4958,4017,12782,3807,4958,4017,12782,25564,0
7975,15992,10411,5304,31707,15992,10411,5304,31707,63414,37
1467,31520,28700,80823,141043,31520,28700,80823,141043,282086,0
6934,45676,59259,114829,219764,45676,59259,114829,219764,439528,0
1314,319995,573609,101717,995321,319995,573609,101717,995321,1990642,128958
1316,14485,7762,1780,24027,14485,7762,1780,24027,48054,0
5248,14335,13113,34028,61476,14335,13113,34028,61476,122952,0
1454,50961,53921,136741,241623,50961,53921,136741,241623,483246,0
5240,10045,23195,43194,76434,10045,23195,43194,76434,152868,0
8964,73748,91209,57454,222411,73748,91209,57454,222411,444822,0
4770,21547,25365,8360,55272,21547,25365,8360,55272,110544,0
5606,90698,134988,354662,580348,90698,134988,354662,580348,1160696,0
4646,83249,177845,318541,579635,83249,177845,318541,579635,1159270,470126
4643,38256,69904,170591,278751,38256,69904,170591,278751,557502,0
7355,104446,141571,132225,378242,104446,141571,132225,378242,756484,21799
9555,8837,16188,112,25137,8837,16188,112,25137,50274,0
6969,955467,1236080,3993572,6185119,955467,1236080,3993579,6185126,12370245,1383003
7222,6669,6650,21399,34718,6669,6650,21399,34718,69436,16
4558,57479,190287,73972,321738,57479,190287,73972,321738,643476,570
8673,2716,1401,0,4117,2716,1401,0,4117,8234,0
5607,99960,122995,247741,470696,99960,122995,247741,470696,941392,23
5383,138041,159587,710304,1007932,138041,159587,710304,1007932,2015864,342744
5384,218534,264501,1005749,1488784,218534,264501,1005749,1488784,2977568,175741
5435,168884,177388,652073,998345,168884,177388,652073,998345,1996690,0
8543,6465,6683,1597,14745,6465,6683,1597,14745,29490,0
2834,1102,2837,799,4738,1102,2837,799,4738,9476,0
8674,424,108,0,532,424,108,0,532,1064,0
5191,107285,164653,170346,442284,107285,164653,170346,442284,884568,252380
4771,57691,116049,33287,207027,57691,116049,33287,207027,414054,0
5029,7291,11648,14347,33286,7291,11648,14347,33286,66572,0
2868,390,565,148,1103,390,565,148,1103,2206,0
7098,24838,52557,57800,135195,24838,52557,57800,135195,270390,0
1483,1245,1135,4086,6466,1245,1135,4086,6466,12932,0
