" NLC Code"," Entries Standard"," Entries Reduced"," Entries Season",Total Entries," Exits Standard"," Exits Reduced"," Exits Season",Total Exits," All Entries & Exits 0405",Interchanges
4422,9996,33236,1020.81,44252.81,11186,33077,1020.81,45283.81,89537,37231
1963,20706,14704,8182.225,43592.225,22491,14917,8182.225,45590.225,89182,
9622,17098,16477,6631.36,40206.36,25795,16473,6631.36,48899.36,89106,
1114,23531,19947,647.145,44125.145,24021,19989,647.145,44657.145,88782,473108
2264,17064,26882,518.975,44464.975,17441,26335,518.975,44294.975,88760,
7038,11505,13136,18034,42675,14718,13294,18034,46046,88721,
7514,11876,25556,4142.47,41574.47,17193,25539,4142.47,46874.47,88449,
5624,8707,9565,25369.675,43641.675,9239,9723,25369.675,44331.675,87973,
9791,16140,10860,14065.395,41065.395,21897,10864,14065.395,46826.395,87892,
5254,13057,7243,22751.125,43051.125,14701,7381,22751.125,44833.125,87884,
5225,4705.49,8381,30342.545,43429.035,5200.73,8906,30342.545,44449.275,87878,
5380,8294,6592,27904.9,42790.9,10097,7002,27904.9,45003.9,87795,
9553,19141,16278,6935.06,42354.06,22196,16281,6935.06,45412.06,87766,
9771,18296,13525,10375.855,42196.855,21640,13520,10375.855,45535.855,87733,
8470,21777,6274,13159.15,41210.15,26980,6251,13159.15,46390.15,87600,
9544,15259,11518,1966.265,28743.265,44943,11639,1966.265,58548.265,87292,
2402,15262,24066,4699.2,44027.2,14188,24301,4699.2,43188.2,87215,
5323,5386,15850,21932.815,43168.815,4913,17071,21932.815,43916.815,87086,
5526,9996,9937,22955.495,42888.495,9146,11980,22955.495,44081.495,86970,
7032,9612,6691,26093.24,42396.24,11663,6677,26093.24,44433.24,86829,
5218,5623,7475,29662.82,42760.82,6337,7932,29662.82,43931.82,86693,
5884,12151,14913,15299.495,42363.495,13749,15162,15299.495,44210.495,86574,
1097,21484,20239,960.385,42683.385,22689,20196,960.385,43845.385,86529,
2215,14094,23699,3907.835,41700.835,17103,23701,3907.835,44711.835,86413,
3150,12206,14421,15831.465,42458.465,12536,15573,15831.465,43940.465,86399,
5324,8150,5983,28679.61243,42812.61243,8849,6027,28679.61243,43555.61243,86368,
1342,21884,16960,3101.395,41945.395,23643,17675,3101.395,44419.395,86365,
5436,12378.3925,11244.9546,15957.006,39580.3531,13849.1896,16916.9546,15957.006,46723.1502,86304,
3591,12880,28730,165.2,41775.2,14572,29347,165.2,44084.2,85859,
8546,21311,21311,812.795,43434.795,19201,21967,812.795,41980.795,85416,
7057,12948,14494,13513.665,40955.665,16251,14511,13513.665,44275.665,85231,
5332,4466,11449,26045.15,41960.15,4400,12421,26045.15,42866.15,84826,
8801,6102,35850,130.675,42082.675,5761,36581,130.675,42472.675,84555,
1347,16263,20705,5358.44,42326.44,15854,20677,5358.44,41889.44,84216,
2773,9851,15490,15946.705,41287.705,8679,18148,15946.705,42773.705,84061,
9905,22257,12857,5878.295,40992.295,24006,12873,5878.295,42757.295,83750,
3882,8689,25060,5556.34,39305.34,13814,25069,5556.34,44439.34,83745,
3523,6215,35821,0,42036,6185,35491,0,41676,83712,
9675,15708,13508,12613.25,41829.25,15590,13511,12613.25,41714.25,83544,
9878,12924,13724,14190.355,40838.355,14026,13945,14190.355,42161.355,83000,
2740,19806,20201,719.525,40726.525,20779,20579,719.525,42077.525,82804,
7273,13825,8805,15436.65,38066.65,14928,13996,15436.65,44360.65,82427,
8142,14052,7937,19128.8,41117.8,14112,7943,19128.8,41183.8,82302,
4028,9279,17266,13449.38,39994.38,11147,17274,13449.38,41870.38,81865,
5134,6108,7665,24909.24,38682.24,10531,7454,24909.24,42894.24,81576,
2974,14493,23482,3327.74,41302.74,13431,23490,3327.74,40248.74,81551,214
5126,7599,7575,25163.04,40337.04,7918,8070,25163.04,41151.04,81488,
9628,16163,12010,8652.305,36825.305,23717,12007,8652.305,44376.305,81202,
1559,10348,10654,19462.34,40464.34,9602,11584,19462.34,40648.34,81113,
8610,17120.5,22843,82.4,40045.9,18082.5,22766,82.4,40930.9,80977,36
2922,9313,27052,4252.67,40617.67,7040,29049,4252.67,40341.67,80959,
5894,11625,9790,17980.615,39395.615,13307,10242,17980.615,41529.615,80925,
2979,9502,21548,9526.625,40576.625,8747,22030,9526.625,40303.625,80880,
9634,16450,13630,7759.955,37839.955,21632,13628,7759.955,43019.955,80860,
3891,10667,21351,8437.83,40455.83,10495,21368,8437.83,40300.83,80757,
2919,9274,20730,9135.45,39139.45,9690,22717,9135.45,41542.45,80682,
8666,10348,25629,4062.515,40039.515,11260,25264,4062.515,40586.515,80626,
5925,16123,8636,14878.755,39637.755,17241,8669,14878.755,40788.755,80427,
6327,22780,1579,13980.825,38339.825,26311,1612,13980.825,41903.825,80244,
9769,17348,11588,9043.81,37979.81,21361,11588,9043.81,41992.81,79973,
5027,6622,10112,23898.755,40632.755,5414,9864,23898.755,39176.755,79810,
2641,22309,7671,9452.93,39432.93,23192,7699,9452.93,40343.93,79777,
2222,15471,18574,4757.42,38802.42,15276,20802,4757.42,40835.42,79638,
9632,13824,14231,9190.06,37245.06,18592,14228,9190.06,42010.06,79255,
2772,9565,17816,12163.3,39544.3,8961,17827,12163.3,38951.3,78496,
7440,10563.52,3328.0804,22586.96953,36478.56993,15985.9762,3389.0804,22586.96953,41962.02613,78441,
3070,9515,18277,11123.245,38915.245,9233,19168,11123.245,39524.245,78439,
5658,10067,11048,17046.07,38161.07,11528,11538,17046.07,40112.07,78273,
5197,10914,16795,10449.93,38158.93,11845,17801,10449.93,40095.93,78255,
9317,13365,9582,14155.6,37102.6,17164,9587,14155.6,40906.6,78009,
5504,29636,3801,4581.45,38018.45,31596,3799,4581.45,39976.45,77995,
1679,14215,13634,9401.895,37250.895,17254,13949,9401.895,40604.895,77856,404
4535,16493,21625,237.125,38355.125,16951,21902,237.125,39090.125,77445,
1403,7746,6803,23518.18,38067.18,8012,7787,23518.18,39317.18,77384,
4140,10129,20007,8300.12,38436.12,10632,20013,8300.12,38945.12,77381,
1198,18913,8513,2010.06,29436.06,36916,8601,2010.06,47527.06,76963,
7327,16111,15772,3174.59,35057.59,13861,24661,3174.59,41696.59,76754,
5258,8199,16604,13057.485,37860.485,8779,17042,13057.485,38878.485,76739,68778
4110,7253,30493,71.85,37817.85,8343,30462,71.85,38876.85,76695,
1902,19513,9186,10042.48,38741.48,18173,9190,10042.48,37405.48,76147,
3007,14093,10341,13500.125,37934.125,13636,10906,13500.125,38042.125,75976,
8432,16266,16682,4253.03,37201.03,18049,16330,4253.03,38632.03,75833,
3574,8572,27878,1182.075,37632.075,8738,27958,1182.075,37878.075,75510,
5837,9444,18721,9135.555,37300.555,9074,19884,9135.555,38093.555,75394,
7224,17959,17687,2092.01,37738.01,17660,17765,2092.01,37517.01,75255,
1452,15825.013,6830.379,15113.54402,37768.93602,15524.5391,6786.4032,15113.54402,37424.48632,75193,
4524,13592,11324,8541.585,33457.585,21500,11431,8541.585,41472.585,74930,
6855,3983,14942,17618.37,36543.37,5055,15030,17618.37,37703.37,74247,
2284,15357,14393,5188.22,34938.22,19651,14468,5188.22,39307.22,74245,
9812,14556,10922,7465.91,32943.91,22422,10922,7465.91,40809.91,73754,
5933,11495,8520,16249.19,36264.19,12581,8588,16249.19,37418.19,73682,
6971,8794.0689,16042,9241.903185,34077.972085,13837.5809,16153,9241.903185,39232.484085,73310,
3250,24606,3970,9268.045,37844.045,22122,3968,9268.045,35358.045,73202,
5242,10501,16087,10026.045,36614.045,11056,15443,10026.045,36525.045,73139,
9725,14535,13158,9169.69,36862.69,12059,15014,9169.69,36242.69,73105,
3634,10619,18253,6926.07,35798.07,11431,18220,6926.07,36577.07,72375,3045
1011,6467,26831,36.05,33334.05,12082,26892,36.05,39010.05,72344,
7228,12831,16773,4162.105,33766.105,12714,21487,4162.105,38363.105,72129,
9738,11877,12055,10383.08,34315.08,15282,12051,10383.08,37716.08,72031,8179
9614,6861,27401,394.155,34656.155,9004,27682,394.155,37080.155,71736,
3499,15634,19439,66.95,35139.95,16546,19923,66.95,36535.95,71676,
4826,12943,18617,3602.835,35162.835,13998,18614,3602.835,36214.835,71378,
5911,10395,10822,14423.61,35640.61,10342,10874,14423.61,35639.61,71280,
2238,17327,16379,5.15,33711.15,20955,16381,5.15,37341.15,71052,
4434,5404,27694,655.215,33753.215,8064,28361,655.215,37080.215,70833,
2873,8067,21164,6684.945,35915.945,7976,20090,6684.945,34750.945,70667,
4770,13104,16906,4445.405,34455.405,14184,17314,4445.405,35943.405,70399,
2325,17318,14093,3965.505,35376.505,16852,14082,3965.505,34899.505,70276,
6488,11515,19852,3724.78,35091.78,12045,19372,3724.78,35141.78,70234,
2230,12704,17122,4757.015,34583.015,13672,17076,4757.015,35505.015,70088,
5612,8540.907,9548.7415,15564.35945,33654.00795,11390.1397,9464.9065,15564.35945,36419.40565,70073,
8831,7232,23518,0,30750,15508,23521,0,39029,69779,
3409,5184,26569,568.15,32321.15,10304,26570,568.15,37442.15,69763,
8921,16149,12694,5720.185,34563.185,16382,12868,5720.185,34970.185,69533,
1415,8105.3732,9417.673,16335.71641,33858.76261,8994.1126,10087.7034,16335.71641,35417.53241,69276,
2229,14268,19624,22.75,33914.75,15686,19627,22.75,35335.75,69251,
3413,10240,9152,14379.44,33771.44,11862,9162,14379.44,35403.44,69175,
5090,5731,6946,17080.65,29757.65,14542,7291,17080.65,38913.65,68671,
7579,14740,6424,13522.185,34686.185,13827,6437,13522.185,33786.185,68472,
2800,7113,20734,5810.02,33657.02,7378,21600,5810.02,34788.02,68445,
6978,7821.5886,6698.6009,16124.69771,30644.88721,14796.1416,6801.614,16124.69771,37722.45331,68367,
9516,8463,10542,14451.815,33456.815,9849,10541,14451.815,34841.815,68299,
2823,13024,12583,8035.995,33642.995,13887,12603,8035.995,34525.995,68169,2071
9680,14947,11745,6227.125,32919.125,16317,11746,6227.125,34290.125,67209,
5530,24769,1873,6345.69,32987.69,25732,1867,6345.69,33944.69,66932,
2561,26561,2714,4730.34,34005.34,25388,2743,4730.34,32861.34,66867,
7835,15614,16070,1555.6,33239.6,15801,16085,1555.6,33441.6,66681,
8925,11131,18383,2786.065,32300.065,13072,18373,2786.065,34231.065,66531,
3542,17233,13068,576.8,30877.8,21787,13056,576.8,35419.8,66298,
2565,16486,11655,4434.73,32575.73,17433,11676,4434.73,33543.73,66119,
9453,21913,9174,0,31087,25802,9184,0,34986,66073,
1348,11337,14976,6089.58,32402.58,12299,15076,6089.58,33464.58,65867,
2670,20348,8576,3205.345,32129.345,21730,8647,3205.345,33582.345,65712,
7504,6330,22383,2416.065,31129.065,9743,22377,2416.065,34536.065,65665,
7928,10694,15465,5322.59,31481.59,13393,15461,5322.59,34176.59,65658,
5029,10508,8179,14200.15,32887.15,10293,8258,14200.15,32751.15,65638,
2950,11437,15807,5552.925,32796.925,10177,16592,5552.925,32321.925,65119,
3203,21429,4309,7176.61,32914.61,20748,4269,7176.61,32193.61,65108,
6964,7819.4803,9732.6611,13986.30764,31538.44904,9666.0974,9764.6673,13986.30764,33417.07234,64956,
8117,11598,10783,10000.62,32381.62,11680,10781,10000.62,32461.62,64843,206
2962,9508,18453,4310.495,32271.495,6669,21498,4310.495,32477.495,64749,
2935,9629,11640,10999.715,32268.715,7791,13627,10999.715,32417.715,64686,
5372,19878.44,4593.5392,8102.31988,32574.29908,19321.3328,4607.5392,8102.31988,32031.19188,64605,
8514,15279,15406,1058.225,31743.225,16344,15274,1058.225,32676.225,64419,
3238,16263,10331,4773.085,31367.085,17857,10358,4773.085,32988.085,64355,
2845,12499,11019,8844.155,32362.155,10538,12566,8844.155,31948.155,64310,
3852,5124,9333,17154.755,31611.755,6194,9342,17154.755,32690.755,64303,
3414,13753,13444,5395.355,32592.355,12835,13472,5395.355,31702.355,64295,
5097,6439,9117,15910.125,31466.125,7883,9032,15910.125,32825.125,64291,
3158,7659,10084,13286.71,31029.71,8752,11048,13286.71,33086.71,64116,
9960,13025,9497,7347.485,29869.485,17263,9497,7347.485,34107.485,63977,
5261,5840,6450,17895.1,30185.1,8849,6495,17895.1,33239.1,63424,
5761,9599,15433,4695.665,29727.665,13463,15439,4695.665,33597.665,63325,
5638,9203,6354,16501.1,32058.1,7787,6731,16501.1,31019.1,63077,
4641,15133,12155,3770.13,31058.13,15613,12124,3770.13,31507.13,62565,
7513,9125,13572,6998.35,29695.35,12284,13579,6998.35,32861.35,62557,
2052,23603,4233,3529.205,31365.205,23400,4227,3529.205,31156.205,62521,1
5162,13556,8077,8867.96,30500.96,14793,8322,8867.96,31982.96,62484,
8922,15573,6743,8267.865,30583.865,16607,6802,8267.865,31676.865,62261,
9938,14089,12946,4269.37,31304.37,13679,12945,4269.37,30893.37,62198,
9867,13729,12997,3016.735,29742.735,16431,12997,3016.735,32444.735,62187,
1865,15602,10926,5079.565,31607.565,14431,10903,5079.565,30413.565,62021,
9695,17037,11366,3160.475,31563.475,15910,11366,3160.475,30436.475,62000,
5120,6317,5686,17942.54,29945.54,7400,6648,17942.54,31990.54,61936,
6528,8834,17916,2559.775,29309.775,12174,17883,2559.775,32616.775,61927,10593
5102,3636,2135,23548.36,29319.36,5769,2490,23548.36,31807.36,61127,
3830,8484,12149,7370.845,28003.845,13526,12165,7370.845,33061.845,61066,
2269,8387,20130,1237.59,29754.59,9452,20545,1237.59,31234.59,60989,
5439,6219,5949,18300.345,30468.345,6099,5944,18300.345,30343.345,60812,
5179,5209,12209,12094.1,29512.1,4883,14179,12094.1,31156.1,60668,
5140,5779,7010,16792.23,29581.23,6182,7167,16792.23,30141.23,59722,
3680,10325,13406,5553.275,29284.275,11444,13417,5553.275,30414.275,59699,
7258,10092,16499,1527.63,28118.63,9371,20669,1527.63,31567.63,59686,
2448,11989,12522,4039.53,28550.53,14192,12722,4039.53,30953.53,59504,
9492,9782,10027,7721.855,27530.855,14178,10026,7721.855,31925.855,59457,
9959,10702,13343,5097.935,29142.935,11853,13343,5097.935,30293.935,59437,
2603,6303,19830,3333.425,29466.425,5575,21061,3333.425,29969.425,59436,
5186,7660,10940,10012.87,28612.87,8311,12265,10012.87,30588.87,59202,
3073,10845,11067,8002.855,29914.855,9815,11458,8002.855,29275.855,59191,
1988,12266,11407,5426.77,29099.77,13148,11383,5426.77,29957.77,59058,
5908,6259,8046,13992.755,28297.755,7253,9191,13992.755,30436.755,58735,
9764,11153,8634,9078.37,28865.37,12085,8634,9078.37,29797.37,58663,
3992,7966,17000,2060.525,27026.525,12473,16995,2060.525,31528.525,58555,
2562,16173,10632,2770.525,29575.525,15434,10621,2770.525,28825.525,58401,
5037,3486,9071,15506.145,28063.145,4091,10734,15506.145,30331.145,58394,
5474,7965,10439,10094.435,28498.435,9509,10275,10094.435,29878.435,58377,
2187,11800,13232,2440.6,27472.6,15099,13271,2440.6,30810.6,58283,
1145,14060,14305,384.99,28749.99,14777,14320,384.99,29481.99,58232,
8282,8213,17816,2021.05,28050.05,10168,17778,2021.05,29967.05,58017,
4314,2652,11307,15137.38,29096.38,2339,11313,15137.38,28789.38,57886,
2893,9487,14328,4761.375,28576.375,8023,16485,4761.375,29269.375,57846,
1129,11575,15845,1599.44,29019.44,11324,15878,1599.44,28801.44,57821,
2186,11681,11239,2577.895,25497.895,18455,11263,2577.895,32295.895,57794,
2157,9394,15550,234.73,25178.73,16759,15563,234.73,32556.73,57735,
5808,8609,16277,4541.39,29427.39,7276,16296,4541.39,28113.39,57541,
4518,18650,9386,721.09,28757.09,18372,9408,721.09,28501.09,57258,5179
2388,15003,10365,3545.655,28913.655,14064,10382,3545.655,27991.655,56905,
9655,12653,10093,3722.89,26468.89,16492,10090,3722.89,30304.89,56774,
1372,5778,7276,14777.355,27831.355,6002,8099,14777.355,28878.355,56710,
2951,7824,14526,4649.17,26999.17,6046,18605,4649.17,29300.17,56299,
3071,6724,13843,7228.495,27795.495,7164,14111,7228.495,28503.495,56299,
2156,7889,15972,371.935,24232.935,15416,15989,371.935,31776.935,56010,
2941,8221,12869,7152.105,28242.105,9204,11348,7152.105,27704.105,55946,
9877,9987,9882,7179.175,27048.175,11818,9883,7179.175,28880.175,55928,
5762,8161,18981,746.88,27888.88,8114,19125,746.88,27985.88,55875,
7975,9014,13627,3975.33,26616.33,11228,13696,3975.33,28899.33,55516,2
9028,11615,10376,6075.45,28066.45,10989,10376,6075.45,27440.45,55507,
6690,15476,9299,1996.52,26771.52,17086,9322,1996.52,28404.52,55176,
8536,8426,17279,1213.33,26918.33,9378,17249,1213.33,27840.33,54759,
7568,7729,16942,2426.32,27097.32,8209,16960,2426.32,27595.32,54693,
2387,15552,6677,5381.795,27610.795,15016,6676,5381.795,27073.795,54685,
7916,12208,9173,4634.86,26015.86,14730,9174,4634.86,28538.86,54555,
4018,6303,8987,11632.05,26922.05,6976,8996,11632.05,27604.05,54526,
3118,7547,9115,9930.01,26592.01,7764,9867,9930.01,27561.01,54153,
1595,11899,13461,2625.265,27985.265,9987,13463,2625.265,26075.265,54061,
5160,3749,6527,16340.125,26616.125,3403,7539,16340.125,27282.125,53898,
5639,6803,7570,12413.11,26786.11,4031,10520,12413.11,26964.11,53750,
7029,4702,5382,14597.385,24681.385,8851,5408,14597.385,28856.385,53538,
9555,7784,18590,24.875,26398.875,8171,18595,24.875,26790.875,53190,
4887,7098,13299,5648.685,26045.685,6934,14526,5648.685,27108.685,53154,
3525,11263,14432,5.15,25700.15,12686,14678,5.15,27369.15,53069,
4617,11784,13499,1550.13,26833.13,10932,13426,1550.13,25908.13,52741,
8544,12223,14797,113.05,27133.05,11025,14259,113.05,25397.05,52530,
1524,8362.0297,6378.2742,11001.44888,25741.75278,9222.3937,6365.2742,11001.44888,26589.11678,52331,
3817,9931,3409,12200.89,25540.89,10858,3404,12200.89,26462.89,52004,
9804,8719,11343,3785.9,23847.9,12681,11340,3785.9,27806.9,51655,
1761,13376,7020,4617.195,25013.195,14696,7110,4617.195,26423.195,51436,
7520,11825,7409,5759.415,24993.415,12928,7406,5759.415,26093.415,51087,
8509,8609,8278,5355.15,22242.15,9471,13836,5355.15,28662.15,50904,
5350,6277.7182,3639,14940.89236,24857.61056,7233.7486,3700,14940.89236,25874.64096,50732,
6963,2956.5202,3755.0602,11537.09215,18248.67255,16375.6831,4489.1092,11537.09215,32401.88445,50651,
3806,8313,12467,3296.475,24076.475,10582,12537,3296.475,26415.475,50492,
5019,6726,8694,9468.46,24888.46,6780,9296,9468.46,25544.46,50433,15780
4619,11583,8466,4326.345,24375.345,12943,8687,4326.345,25956.345,50332,
8178,8968,9397,6345.76,24710.76,9850,9411,6345.76,25606.76,50318,22083
3104,6924,7150,10855.335,24929.335,7025,7387,10855.335,25267.335,50197,
3247,13211,3711,8339.14,25261.14,12792,3671,8339.14,24802.14,50063,
1040,15555,8221,1268.205,25044.205,15341,8179,1268.205,24788.205,49832,
1033,11264,13276,51.5,24591.5,11776,13280,51.5,25107.5,49699,
7289,11782,5684,3729.46,21195.46,9852,14866,3729.46,28447.46,49643,497
9230,8956,4423,10956.435,24335.435,9897,4423,10956.435,25276.435,49612,
8071,6328,5983,12165.845,24476.845,6977,5944,12165.845,25086.845,49564,
7266,13472,9544,1578.805,24594.805,13700,9580,1578.805,24858.805,49454,
8284,7811,14156,2435.52,24402.52,8587,13995,2435.52,25017.52,49420,
6847,3216,8009,13470.29,24695.29,3122,8098,13470.29,24690.29,49386,
3871,6934,14426,2868.595,24228.595,7808,14430,2868.595,25106.595,49335,
6837,873,2274,20569.26,23716.26,2731,2291,20569.26,25591.26,49308,
4607,13086,10571,866.075,24523.075,13136,10584,866.075,24586.075,49109,
5906,6120,8194,9430.44,23744.44,7543,8384,9430.44,25357.44,49102,
2736,13407,6915,3341.065,23663.065,14806,7167,3341.065,25314.065,48977,
9529,14715,6437,4151.105,25303.105,13050,6434,4151.105,23635.105,48938,
8233,12250,2412,9097.625,23759.625,13551,2417,9097.625,25065.625,48825,925
2973,8138,12600,2904.985,23642.985,5006,17179,2904.985,25089.985,48733,
9652,10147,8272,4553.475,22972.475,12909,8258,4553.475,25720.475,48693,
5929,5138,4222,14874.12,24234.12,5206,4377,14874.12,24457.12,48691,
5290,8825.1672,7823,7611.079264,24259.246464,7033.524,9741,7611.079264,24385.603264,48645,
7044,4200,7286,11057.15,22543.15,7723,7299,11057.15,26079.15,48622,
9790,12354,8642,3048.29,24044.29,12883,8642,3048.29,24573.29,48618,
9718,9561,7836,5761.56,23158.56,11787,7835,5761.56,25383.56,48542,
